started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-07-10 17:07:09.994000+00:00,2021-07-10 17:38:13.672000+00:00,1863,225,Waverley Court,On Waverley Court forecourt,55.95173449698344,-3.1841785354060903,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-10 17:09:56.565000+00:00,2021-07-10 17:23:40.245000+00:00,823,1090,Hillside Crescent,East end of Hillside Crescent,55.95787194536338,-3.1758883709196652,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.939000247888764,-3.173923554315593
2021-07-10 17:12:01.569000+00:00,2021-07-10 18:49:43.138000+00:00,5861,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-07-10 17:12:51.896000+00:00,2021-07-10 17:21:43.217000+00:00,531,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929,1769,Brunswick Place,Corner of Elm Row/Brunswick Street,55.96085174106396,-3.180985762469163
2021-07-10 17:13:13.767000+00:00,2021-07-10 17:42:48.677000+00:00,1774,251,Waverley Station,Platform level near Calton Road Exit,55.952641035774384,-3.187526919462357,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095964994
2021-07-10 17:15:20.686000+00:00,2021-07-10 18:50:29.018000+00:00,5708,265,Meadows East,Between Melville Terrace and Sciennes,55.939809466328285,-3.182738850746432,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335692764551,-3.2092475016246453
2021-07-10 17:18:02.498000+00:00,2021-07-10 17:39:41.304000+00:00,1298,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003
2021-07-10 17:18:29.029000+00:00,2021-07-10 17:39:55.114000+00:00,1286,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003
2021-07-10 17:18:57.029000+00:00,2021-07-10 17:39:30.496000+00:00,1233,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003
2021-07-10 17:24:10.305000+00:00,2021-07-10 18:14:11.124000+00:00,3000,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-07-10 17:28:06+00:00,2021-07-10 17:32:55.553000+00:00,289,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095964994,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956
2021-07-10 17:28:14.717000+00:00,2021-07-10 17:38:16.250000+00:00,601,1092,Dalry Road Lidl,,55.94179129688128,-3.2224153095964994,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956
2021-07-10 17:34:59.955000+00:00,2021-07-10 18:02:55.121000+00:00,1675,1098,Marchmont Crescent,Corner of Marchmont Road,55.936431918148195,-3.194150044314256,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-07-10 17:36:06.314000+00:00,2021-07-10 17:46:25.586000+00:00,619,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,1824,Duke Street,Junction with Easter Road,55.96901164826488,-3.16739470303429
2021-07-10 17:39:23.692000+00:00,2021-07-10 18:45:09.470000+00:00,3945,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-07-10 17:42:21.104000+00:00,2021-07-10 19:08:31.166000+00:00,5170,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-07-10 17:45:01.234000+00:00,2021-07-10 17:59:43.962000+00:00,882,2259,Leith Walk North,Next to Allander House,55.96791807044289,-3.1735862970647304,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258
2021-07-10 17:47:06.115000+00:00,2021-07-10 18:45:05.097000+00:00,3478,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-07-10 17:52:49.933000+00:00,2021-07-10 18:43:21.087000+00:00,3031,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655
2021-07-10 17:55:09.770000+00:00,2021-07-10 18:43:53.771000+00:00,2924,1721,Tollcross,Outside Piccolinos off Lauriston Place,55.944248052468346,-3.2031045991104747,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-07-10 18:04:38.651000+00:00,2021-07-10 19:14:56.817000+00:00,4218,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-10 18:08:57.162000+00:00,2021-07-10 19:14:06.858000+00:00,3909,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-10 18:10:17.136000+00:00,2021-07-10 18:20:23.665000+00:00,606,1730,East London Street,Outside St Mary's Primary School,55.95995414501485,-3.1871977585476543,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225
2021-07-10 18:16:34.733000+00:00,2021-07-10 18:37:15.145000+00:00,1240,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-10 18:18:07.591000+00:00,2021-07-10 18:42:16.312000+00:00,1448,1017,Crichton Street,East end of street,55.94478427951007,-3.186906245433761,247,Charlotte Square,North Corner of Charlotte Square,55.95233546161639,-3.2071011721072864
2021-07-10 18:19:14.838000+00:00,2021-07-10 18:38:01.922000+00:00,1127,1038,South Trinity Road,Corner of South Trinity Road and Ferry Road,55.97132539148155,-3.207963567424258,1738,Wester Coates Terrace,Junction with Roseburn Terrace,55.94564841884953,-3.2318471509140636
2021-07-10 18:19:48.818000+00:00,2021-07-10 18:47:26.131000+00:00,1657,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-07-10 18:20:02.953000+00:00,2021-07-10 19:14:48.056000+00:00,3285,1091,Holyrood Road,Opposite St Leonards Land,55.94955950619123,-3.180413257527789,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874
2021-07-10 18:22:49.862000+00:00,2021-07-10 18:34:07.887000+00:00,678,1745,Scotland Street,Corner with Royal Crescent,55.96037972054591,-3.1954703369027584,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-07-10 18:24:14.405000+00:00,2021-07-10 19:12:47.583000+00:00,2913,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856558589723,-3.2080701822277433,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-10 18:26:33.866000+00:00,2021-07-10 19:43:38.598000+00:00,4624,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003
2021-07-10 18:32:39.625000+00:00,2021-07-10 19:41:05.009000+00:00,4105,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-10 18:39:15.594000+00:00,2021-07-10 18:57:28.981000+00:00,1093,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2021-07-10 18:43:41.317000+00:00,2021-07-10 20:14:05.141000+00:00,5423,1807,Gamekeeper's Road,Junction with Whitehouse Road,55.969442746098885,-3.3072587984723745,1822,Edinburgh Park Station,Next to Rail and Tram stations,55.927382676939004,-3.307442444578868
2021-07-10 18:45:13.463000+00:00,2021-07-10 19:10:33.247000+00:00,1519,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-10 18:45:20.165000+00:00,2021-07-10 19:09:57.103000+00:00,1476,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-10 18:50:42.963000+00:00,2021-07-10 19:51:38.358000+00:00,3655,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.93970989541296,-3.2205889336679547
2021-07-10 18:50:43.973000+00:00,2021-07-10 20:14:20.504000+00:00,5016,1722,Cramond Foreshore,Near Cramond Beach,55.980030767403164,-3.300641788832536,1822,Edinburgh Park Station,Next to Rail and Tram stations,55.927382676939004,-3.307442444578868
2021-07-10 18:51:55.369000+00:00,2021-07-10 19:13:52.355000+00:00,1316,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956
2021-07-10 18:52:08.881000+00:00,2021-07-10 19:14:22.805000+00:00,1333,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,259,St Andrew Square,North East corner,55.95490573198223,-3.192443756949956
2021-07-10 18:54:42.395000+00:00,2021-07-10 19:08:24.953000+00:00,822,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-07-10 18:54:52.463000+00:00,2021-07-10 19:08:15.478000+00:00,803,1028,Hunter Square,In Hunter Square next to Tron Kirk,55.949797565633276,-3.1877950320129003,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-07-10 19:03:23.114000+00:00,2021-07-10 19:11:24.270000+00:00,481,1051,Warrender Park Road,On corner with Spottiswoode Street,55.93836921723555,-3.1980326885466184,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-10 19:05:33.657000+00:00,2021-07-10 20:44:45.734000+00:00,5952,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-10 19:06:44.807000+00:00,2021-07-10 20:44:40.476000+00:00,5875,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-10 19:11:08.364000+00:00,2021-07-10 19:19:23.787000+00:00,495,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704
2021-07-10 19:12:13.396000+00:00,2021-07-10 19:44:43.094000+00:00,1949,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1757,Meggetland,Meggetland Sports Complex,55.92758664038103,-3.2336710530441906
2021-07-10 19:12:27.165000+00:00,2021-07-10 19:45:56.820000+00:00,2009,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,1757,Meggetland,Meggetland Sports Complex,55.92758664038103,-3.2336710530441906
2021-07-10 19:13:42.132000+00:00,2021-07-10 19:39:36.564000+00:00,1554,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-10 19:13:49.605000+00:00,2021-07-10 19:38:59.905000+00:00,1510,1818,Dynamic Earth,"Outside Dynamic Earth, Holyrood Road",55.951089465236365,-3.17572460948655,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038
2021-07-10 19:16:10.785000+00:00,2021-07-10 20:04:21.361000+00:00,2890,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-10 19:16:12.540000+00:00,2021-07-10 20:04:09.433000+00:00,2876,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277
2021-07-10 19:16:53.216000+00:00,2021-07-10 19:40:13.686000+00:00,1400,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96517649040763,-3.1761801702076298
2021-07-10 19:22:50.899000+00:00,2021-07-10 19:35:53.646000+00:00,782,1756,Western General Hospital,Porterfield Road,55.96283984266853,-3.234135938375289,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-07-10 19:26:12.689000+00:00,2021-07-10 20:41:29.826000+00:00,4517,1767,Bruntsfield Links,Corner of Bruntsfield Links next to Public Toilets,55.937123239991095,-3.206431879393449,1748,Colinton Road,Near Napier University Merchiston Campus,55.933416359161036,-3.21239711224257
2021-07-10 19:35:38.425000+00:00,2021-07-10 19:38:01.777000+00:00,143,1102,Haymarket Station,Haymarket Station,55.94556945067266,-3.21818468327956,1765,Haymarket Terrace,Corner of Magdala Crescent,55.946063966641006,-3.2230240243595745
2021-07-10 19:36:15.481000+00:00,2021-07-10 19:42:23.889000+00:00,368,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-07-10 19:36:34.353000+00:00,2021-07-10 19:43:19.774000+00:00,405,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-10 19:38:30.521000+00:00,2021-07-10 20:03:10.316000+00:00,1479,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2021-07-10 19:39:12.255000+00:00,2021-07-10 19:47:20.658000+00:00,488,1757,Meggetland,Meggetland Sports Complex,55.92758664038103,-3.2336710530441906,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084
2021-07-10 19:40:14.973000+00:00,2021-07-10 20:03:41.338000+00:00,1406,1727,Causewayside,Outside National Library of Scotland,55.93650603148236,-3.1801663476151134,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537
2021-07-10 19:55:26.738000+00:00,2021-07-10 20:43:33.865000+00:00,2887,250,Victoria Quay,Entrance to Scottish Government Office,55.977617152546344,-3.1741263194576277,262,Canonmills,near Tesco's,55.96280408759764,-3.196283585062929
2021-07-10 20:04:05.907000+00:00,2021-07-10 21:08:49.744000+00:00,3883,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-10 20:05:19.286000+00:00,2021-07-10 21:08:28.474000+00:00,3789,183,Waverley Bridge,near the top of the South ramp,55.951980756193535,-3.1918903325579038,2268,Picardy Place,Outside Omni Centre,55.95653524179326,-3.1862476120746805
2021-07-10 20:08:47.053000+00:00,2021-07-10 20:28:59.204000+00:00,1212,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2021-07-10 20:08:50.722000+00:00,2021-07-10 20:28:29.598000+00:00,1178,1823,Boroughmuir,Off Gibson Terrace,55.94007146917616,-3.215335840688084,289,Castle Street,Near Rose Street,55.951500737349754,-3.2031839065252825
2021-07-10 20:11:44.649000+00:00,2021-07-10 20:38:18.238000+00:00,1593,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,1821,Drumsheugh Place,Corner with Drumsheugh Gardens,55.95159412232485,-3.2123542850940225
2021-07-10 20:24:35.665000+00:00,2021-07-10 20:48:52.553000+00:00,1456,1720,Dundas Street,On corner of Henderson Row,55.9607624081837,-3.201278014771333,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.939000247888764,-3.173923554315593
2021-07-10 20:24:37.349000+00:00,2021-07-10 20:31:37.127000+00:00,419,1039,Lothian Road,Outside the Usher Hall,55.947409199207115,-3.2057654971365537,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801
2021-07-10 20:29:54.064000+00:00,2021-07-10 20:39:43.404000+00:00,589,1024,Meadow Place,End of Meadow Place,55.940237631689435,-3.194640214184801,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-07-10 20:32:37.261000+00:00,2021-07-10 21:08:48.027000+00:00,2170,1728,Portobello - Kings Road,Foot of Kings Road next to the promenade,55.957915406923476,-3.1183320420902874,248,Bristo Square,"Bristo Square, near Potterrow",55.94583371599285,-3.189053072075467
2021-07-10 20:39:47.445000+00:00,2021-07-10 21:18:11.675000+00:00,2304,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704,1814,Abbeyhill,Near Abbey Mount,55.95524788917224,-3.1722162800950704
